2004,Hillsboro,OR,Oval,1 second,Daytime High speed orb caugt on video,45.5229,-122.9898
2004,Portland,OR,Fireball,2 minutes,A bright red object flying in the sky above our heads just above the trees,45.5231,-122.6765
2004,Sherwood,OR,Circle,10 minutes,small craft grew enormous and blue as it came crashing down towards me.,45.3565,-122.8401
2004,Portland,OR,Sphere,1 min 30 seconds,Object seen in sky traveling from southwest to northeast. Silver/white in color with no visible wings and approximately 1000-1500 feet,45.5231,-122.6765
2004,Salem,OR,Light,5 minutes,Bright light seen in western sky below the planet Jupiter. Brighter than Jupiter.,44.9429,-123.0351
2004,Brookings,OR,Circle,10 minutes,"during fireworks observed round bright, white light circling at high alltitude, no running lights",42.0526,-124.2840
2004,Eugene,OR,Circle,1 minute,Move straight accross the sky like at sattelite but was too large to be one and then move like a bumble bee,44.0521,-123.0868
2004,Eugene,OR,Sphere,2 minutes,"Brilliant, erratically zig-zagging, fast-moving object in 4th of July sky at Eugene,Oregon",44.0521,-123.0868
2004,Salem,OR,Light,2-3 minutes,"Strange lights -- moving and not moving -- seen in skys over Salem, OR",44.9429,-123.0351
2004,Portland,OR,Diamond,4.5 minutes,Four lobed blue-black object seen moving south at dusk,45.5231,-122.6765
2004,Otis,OR,Other,4 minutes,"Two faint star-like objects moving in a straight line, exactly with one another, slowly across the sky.",45.0243,-123.9465
2004,Monmouth,OR,Circle,10 to 15 seconds,looked like a star. it made a 60 degree turn without stopping.,44.8485,-123.2340
2004,Troutdale,OR,Unknown,3 MINUTES,BRIGHT LIGHT TRAVELLING FULL HORIZON,45.5393,-122.3873
2004,Portland,OR,Sphere,5 min.,Sphere Cluster Drops Orb Down to Ground,45.5231,-122.6765
2004,Portland,OR,Circle,8 seconds,"Around 11:10 p.m. on July 22,2004 my boyfriend and I were out watching satelites on our front lawn. As I looked to my right I exclaime",45.5231,-122.6765
2004,Waldport,OR,Cigar,2 minutes,bright craft traveling fast ((NUFORC Note: Possible satellite or ISS? PD)),44.4268,-124.0687
2004,Eugene,OR,Diamond,1 1/2 minuets,black diamond shped object zigzaging across the sky with glowing red tailflame.,44.0521,-123.0868
2004,Portland,OR,Unknown,3 minutes,"Small craft, rapid movement and flight path, no sound.",45.5231,-122.6765
2004,Eugene,OR,Chevron,4 seconds,Chevron shaped craft over Eugene dunno what it was,44.0521,-123.0868
2004,Tualatin,OR,Light,15 mins,"1 boomerang shaped, bright lighted object...",45.3840,-122.7640
2004,Portland,OR,Triangle,5 SECONDS,7 very fast moving lights over Portland Oregon!,45.5231,-122.6765
2004,Portland,OR,Light,3 seconds,Circular shaped light travels quickly across sky in suburbs.,45.5231,-122.6765
2004,Eugene,OR,Triangle,5 seconds,Triangular craft,44.0521,-123.0868
2004,Eugene,OR,Triangle,35min,"Witnessed triangle shaped object w/ lights at altitude 25deg and azimuth 320 hover, then move rapidly L-R, hover again, Yaw right",44.0521,-123.0868
2004,Maupin,OR,Flash,45 seconds,2130 object flashed on for about 2 full seconds then off for 5 seconds each time at roughly 5 deg. track object in outer space,45.1751,-121.0814
2004,Mule Creek Canyon (on the Rogue River),OR,Fireball,10 seconds,Three very large lights at different times in the sky above the tree line. Military jets flying in the area.,42.7165,-123.8845
2004,Albany,OR,Triangle,1 minute,"The craft seemed 6-12,000 ft high but was hard to tell. It was aclear night and my nephew saw the lights first thinking they were satel",44.6350,-123.1059
2004,Grants Pass,OR,Circle,30 seconds,Three bright red cylinders changing to very bright white lights before disappearing at high speeds,42.4390,-123.3284
2004,Newport,OR,Fireball,30 minutes,"Two men observe large, red/orange, glowing object disappear into the night sky.",44.6368,-124.0535
2004,Cottage Grove,OR,Other,30,"August 31, 2004 Cottage Grove, Oregon UFO",43.7976,-123.0595
2004,Madras,OR,Circle,5min,"light ,white blinking,rotating on a circle,like a flat horizontal ferris wheel.saw the same thing in thesame place 2 times this week ov",44.6335,-121.1295
2004,North Bend,OR,Unknown,4 minutes,"A strange shape, maybe wedge shaped? I could see a large circular shape with spokes on the bottom of it.",43.4065,-124.2243
2004,La Grande (Morgan Lake),OR,Changing,seconds/3-5,"This sounds like i'ntl space station descriptions, this was not. I am standing outside my vehicle at morgan lake 5mi. outside la Grande",45.3246,-118.0877
2004,Portland,OR,Circle,20 min,At approx 5:30 AM I looked out my window and saw a large yellowish light in a circular form. It almost looked like a bright city lamp,45.5231,-122.6765
2004,Portland,OR,Light,15 seconds,"Spouse and I saw a silent, bright fast moving light cross the sky, change color to red, then fade completely away.",45.5231,-122.6765
2004,Manzanita,OR,Triangle,2 minutes,"Wedge, 70' off the ground, Moving NE at approx. 15 MPH towards Washington state. Very large with Red flashing lights and no sound.",45.7184,-123.9351
2004,Dallas,OR,Light,20 seconds,"Very intense light, shone through covered windows, absolutely no sound, felt presence before observing.",44.9193,-123.3170
2004,Oceanside,OR,Disk,2min.or less,It look's like many pictures I have seen of so called flying saucer's Like bright metal in the sun. the sun was below the horizon.,33.1959,-117.3795
2004,Dallas,OR,Triangle,,"Object moved steady then up and down changing color from blue, red, green, then white was very bright",44.9193,-123.3170
2004,Grants Pass-Murphy area,OR,Unknown,2.5 hours,Fighters give chase to UFO within President Bush restricted air space.,42.4390,-123.3284
2004,Mckenzie Bridge,OR,Flash,5 mintues,a bright flashing light changed colors and danced above us for 5 minutes,44.1751,-122.1639
2004,Portland,OR,Light,2 minutes,"Two stationary bright spots, fading simultaniously for no apparent reason becoming very diim spots of light.",45.5231,-122.6765
2004,Portland,OR,Light,1 minute,"Two objects, both red, one appeared to slowly fade, the other moved out of view behind trees in a quick stop/start motion.",45.5231,-122.6765
2004,McMinnville,OR,Cigar,30 seconds,Blue cigar shaped craft spotted over McMinnville oregon-,45.2101,-123.1987
2004,Brooks,OR,Circle,?,"Large bright light kept pace with Boeing semi-truck on I'5 at Brooks Oregon then shot across sky, stopped then hovered.",45.0482,-122.9584
2004,Roseburg,OR,Fireball,1 minute plus,Bright yellow ball with abrupt movement,43.2165,-123.3417
2004,Terrebonne,OR,Disk,about 15 min,"one object, made of spinning circles of light above my car in the cloud cover, followed me for about 15 min",44.3529,-121.1778
2004,Gaston,OR,Light,2 minutes,"3 lights, triangular shape at first then moved randomly while changing colors - red, blue, green, yellow",45.4370,-123.1415
2004,Salem,OR,Light,5 minutes,A moving light observed. ((NUFORC Note: Possible overflight and sighting of the ISS. PD)),44.9429,-123.0351
2004,Portland,OR,Disk,5 - 10 seconds,"Circular shaped space craft moved slowly in the sky, hovered, then shot off. ((NUFORC Note: Possibly not a serious report. PD))",45.5231,-122.6765
2004,Portland,OR,Unknown,10 Minutes,Loud object with three lights.,45.5231,-122.6765
2004,Eugene,OR,Changing,5 minutes,"After exiting my garage on my way to the car, my eye caught something odd in the night sky. I observed what seemed to be an object with",44.0521,-123.0868
2004,Bend,OR,Triangle,3 and one half minutes,I am an employee of the Oregon Dept. of Transportation. I possess a Bachelor of Science degree with minors in Speech Communication and,44.0583,-121.3153
2005,Dallas,OR,Circle,10 min,Buring orange sphere burning out over Salem Oregon,44.9193,-123.3170
2005,Dallas,OR,Cigar,2 minutes,UFO in Dallas Oregon - Hellicopters - Cigar shaped - Shooting sparks from the bottom!,44.9193,-123.3170
2005,Lincoln City,OR,Light,3 minutes,Bright light over ocean that was later joined by another. Both meandered around each other before disappearing.,44.9582,-124.0179
2005,Lincoln City,OR,Light,10 seconds,"Similar to previous night sighting, same time of day, same area of the sky. Bright light over ocean.",44.9582,-124.0179
2005,Gleneden Beach,OR,Flash,6 seconds,"a bright orange light/flash intermittent at 11/2 second intervals, same level in sky 5 flashes in all",44.8814,-124.0346
2005,Baker City,OR,Other,everyday,Lessons learned,44.7749,-117.8344
2005,Portland,OR,Circle,45sec,"High altitude,large than any other aircraft,silent and no marker lights or st",45.5231,-122.6765
2005,Millican,OR,Unknown,45 minutes,Lights in sky over high desert in Oregon,43.8792,-120.9189
2005,Portland,OR,Light,2min,"a bright object, moonish, hovered then moved straight upward",45.5231,-122.6765
2005,Redmond,OR,Sphere,5 to 6 min,"The object was silverish, due to the sun was shinning on it. It stayed in one spot for about 4 min. Then it moved from point A to point",44.2726,-121.1739
2005,Eugene,OR,Triangle,10 seconds,White lights in a triangular formation over a ridgeline drifting slowly and fading out ten seconds after I spotted them,44.0521,-123.0868
2005,Eugene,OR,Unknown,3 minutes,Unidentified government craft over Eugene?,44.0521,-123.0868
2005,Milwaukie,OR,Sphere,5 minutes,three quiet spheres in a perfect formation. Stopped then disapeared.,45.4462,-122.6393
2005,La Grande,OR,Oval,7 minutes,Oval-shaped and covered in lights but is quartered into four sections. As brillantly lit as any star.,45.3246,-118.0877
2005,Ontario,OR,Circle,5-10 seconds,"4-5 White lights moving above Ontario, OR",44.0266,-116.9629
2005,Grants Pass,OR,Light,3 mins,"a very fast moving starlike light, changing direction then color then vanished ((NUFORC Note: Sighting of ISS. PD))",42.4390,-123.3284
2005,Portland,OR,Light,3 minutes,Very bright light traveling over Portland ((NUFORC Note: International Space Station. PD)),45.5231,-122.6765
2005,Hillsboro,OR,,a few seconds,We did not see a craft however we heard a very loud boom kind of like fireworks and the concussion rattled our windows and our lights f,45.5229,-122.9898
2005,Ashland,OR,Sphere,3 minutes,Bright star-like object appears during the day.,42.1946,-122.7095
2005,Clatskanie,OR,Unknown,6 sec.,Four of us just witnessed at 7:45 pm pst a single bright jagged green streak low to the S- SW sky then disappear behind trees and then,46.1012,-123.2068
2005,Florence,OR,Unknown,7 sec,ball of fire falling at 45 degree angle towards ocean,43.9826,-124.0988
2005,Hood River,OR,Sphere,3 to 4 seconds,I sighted VERY large blue-green meteor of extended duration in the sky near Portland OR ((NUFORC Note: Probable meteor. PD)),45.7054,-121.5215
2005,La Grande,OR,Fireball,Unknown,fireball in the sky ((NUFORC Note: Probable dramatic meteor at 19:45 hrs. on this date. PD)),45.3246,-118.0877
2005,Multnomah Village,OR,Sphere,6 seconds,"I was walking back to my place from grocery shopping, when I saw a green fireball. A big green orb that seemed about one fifth the siz",45.4668,-122.7109
2005,Portland,OR,Fireball,minute,"On the News Tonight they Reported on channel 12 FOX Portland,Oregon News ad some type of sighting of a ""light that flashed"" was very br",45.5231,-122.6765
2005,Tigard,OR,Unknown,2 seconds,My wife and I saw a white streak come down at a steep angle and at a very high rate of speed. The intial color was white and turned ver,45.4312,-122.7715
2005,The Dalles,OR,Sphere,approx 2 minutes,spherical shaped object that appeared to be white with a grey shadow flying north to south,45.5946,-121.1787
2005,Lake Oswego,OR,Changing,2 minutes,"Dark, squarish non-aerodynamic object floating at high altitude from south to north.",45.4207,-122.6706
2005,Klamath Falls,OR,Other,6 minutes,"Four objects spotted during daylight, resembled early flying wings, no sound, flying much faster than jet that had just flown over.",42.2249,-121.7817
2005,Ashland,OR,Changing,about ten minutes,a changing ball of light/object that vanished entirely after a few minutes,42.1946,-122.7095
2005,Newport,OR,Cone,3 hours,Fanned out cones with pointy bright lighted nose. ((NUFORC Note: We suspect lens flares. Witness concurs. PD)),44.6368,-124.0535
2005,Troutdale,OR,Light,5 seconds,Fast Moving Light,45.5393,-122.3873
2005,Portland,OR,Fireball,3 seconds,((NUFORC Note: Student report. PD)) Saw a blue flaming asteroid shaped object. there was a weird blue glow around it.,45.5231,-122.6765
2005,Portland,OR,Light,5+ minutes,"Three reddish lights seen over Pearl District of Portland, OR",45.5231,-122.6765
2005,Portland,OR,Disk,5 minutes,Orange disk-like orbs over Downtown Portland. ((NUFORC Note: Student report. PD)),45.5231,-122.6765
2005,Portland,OR,Light,,Portland OR May '05 event similar to Beaverton OR March '01 events.,45.5231,-122.6765
2005,Portland,OR,Oval,3-7 minutes,Three amber/orange objects patrol Portland skyline,45.5231,-122.6765
2005,Portland,OR,Circle,2 min's,05/03/05 23:30hours. the we seen in portland Oregon It moved from north to south and vanished.,45.5231,-122.6765
2005,Otis (over the ocean),OR,Light,5 hours`,Light in sky which was bigger than a star or planet and which simply hovered for several hours. ((NUFORC Note: Sirius?? PD)),45.0243,-123.9465
2005,Baker City (presumed location),OR,Cigar,5-10 seconds,Large wingless crafts are practicing for T-bone accident with passenger jet... or maybe just having a good time.,44.7749,-117.8344
2005,Gresham,OR,Triangle,30 min,"Red triangle shaped object with red lights sighted over Gresham ,Oregon.",45.5001,-122.4302
2005,Gresham,OR,Fireball,5-7 min,Brite red light in sky,45.5001,-122.4302
2005,Gresham,OR,Fireball,7 min,bright red light in the sky,45.5001,-122.4302
2005,Gresham,OR,Circle,7 minutes,Below cloud line circular bright red glowing object possible small white middle rotating- AMAZINGLY CHILLING!,45.5001,-122.4302
2005,Gresham,OR,Light,7 min.,Woman witnesses peculiar red light in the southeastern sky.,45.5001,-122.4302
2005,Ashland,OR,Sphere,30 Seconds,Brown spherical UFO seen in broad daylight,42.1946,-122.7095
2005,Damascus,OR,Circle,1 minute,a shining metallic sphere moved swiftly from ground level to high altitudes,45.4176,-122.4590
2005,Portland,OR,Sphere,2 minutes,30+ spheres observed flying in formation during thunderstorm due to large multiple lighting flashes.,45.5231,-122.6765
2005,Baker City,OR,Light,7 minutes,Three lights in triangular formation.,44.7749,-117.8344
2005,Portland/Gresham,OR,Disk,10,A disk shaped object with a haze stood in one place then moved from side to side. Ten others followed with bright lights.,45.5231,-122.6765
2005,Eugene,OR,Unknown,15-20 min,UFO flashing color changing lights over Eugene OR,44.0521,-123.0868
2005,Brookings,OR,Diamond,2 min,"A very bright, white-blue diamond shaped object crossed the sky from west to east,...",42.0526,-124.2840
